Task ID,Route Name,Vehicle ID,Date,Due Date,Arrive Time,Operation,Task Template,Task Status,Planned/Adhoc,Zone,Service Point,Asset Types,Completed Asset Types,Asset Collects
360-24071225,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:43:19 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-4994,"1100L, 240L",240L,1
360-24071576,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:41:52 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0911,"1100L, 240L",1100L,1
360-24072391,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:41:35 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2055,"1100L, 240L",240L,1
360-24071854,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:40:57 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0704,"1100L, 240L",1100L,1
360-24071843,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:40:01 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0966,"1100L, 240L",1100L,1
360-24071849,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:39:07 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0703,"1100L, 240L",1100L,1
360-24072455,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:38:18 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2656,"1100L, 240L",240L,1
360-24071951,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:37:01 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0721,"1100L, 240L",1100L,1
360-24072403,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:36:30 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5878,"1100L, 240L",240L,1
360-24071957,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:34:53 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0977,"1100L, 240L",1100L,1
360-24071945,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:33:40 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0718,"1100L, 240L",1100L,1
360-24071927,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:33:36 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0716,"1100L, 240L",1100L,1
360-24071939,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:32:30 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0717,"1100L, 240L",1100L,1
360-24071861,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:31:28 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0705,"1100L, 240L",1100L,1
360-24071390,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:30:11 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5879,"1100L, 240L",240L,1
360-24071866,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:30:04 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0707,"1100L, 240L",1100L,1
360-24072008,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:29:19 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0729,"1100L, 240L",1100L,1
360-24071837,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:28:46 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0965,"1100L, 240L",1100L,1
360-24071177,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:27:56 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-3943,"1100L, 240L",1100L,1
360-24071921,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:27:01 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0976,"1100L, 240L",1100L,1
360-24072013,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:25:43 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0730,"1100L, 240L",1100L,1
360-24072322,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:24:21 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0701,"1100L, 240L",1100L,1
360-24072022,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:24:09 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0732,"1100L, 240L",1100L,1
360-24072026,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:23:38 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0733,"1100L, 240L",1100L,1
360-24072030,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:22:10 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0734,"1100L, 240L",1100L,1
360-24072046,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:21:45 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0737,"1100L, 240L",1100L,1
360-24072038,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:21:07 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0736,"1100L, 240L",1100L,1
360-24072042,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:19:42 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0981,"1100L, 240L",1100L,1
360-24072034,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:19:23 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0735,"1100L, 240L",1100L,1
360-24072050,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:18:53 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0738,"1100L, 240L",1100L,1
360-24071915,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:17:12 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0715,"1100L, 240L",1100L,1
360-24071335,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:16:14 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0578,"1100L, 240L",1100L,1
360-24071879,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:13:12 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0969,"1100L, 240L",1100L,1
360-24071891,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:12:36 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0971,"1100L, 240L",1100L,1
360-24071885,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:11:28 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0970,"1100L, 240L",1100L,1
360-24071897,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:10:55 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0972,"1100L, 240L",1100L,1
360-24071909,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:06:59 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0974,"1100L, 240L",1100L,1
360-24072058,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:05:29 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0741,"1100L, 240L",1100L,1
360-24071368,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:04:03 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5883,"1100L, 240L",240L,1
360-24072313,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:01:11 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0795,"1100L, 240L",1100L,1
360-24071311,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:59:49 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2341,"1100L, 240L",240L,1
360-24072307,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:59:22 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0967,"1100L, 240L",1100L,1
360-24072310,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:58:49 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0794,"1100L, 240L",1100L,1
360-24072524,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:58:17 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1997,"1100L, 240L",240L,1
360-24072518,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:57:41 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1995,"1100L, 240L",240L,1
360-24072521,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:57:16 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1996,"1100L, 240L",240L,1
360-24071830,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:55:23 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0793,"1100L, 240L",1100L,1
360-24071823,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:54:45 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0792,"1100L, 240L",1100L,1
360-24071817,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:53:26 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0963,"1100L, 240L",1100L,1
360-24071809,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:51:41 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0962,"1100L, 240L",1100L,1
360-24071769,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:50:24 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0789,"1100L, 240L",1100L,1
360-24071351,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:49:41 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0790,"1100L, 240L",1100L,1
360-24071788,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:48:44 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0788,"1100L, 240L",1100L,1
360-24071781,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:47:45 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0787,"1100L, 240L",1100L,1
360-24072600,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:46:41 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1947,"1100L, 240L",240L,1
360-24071194,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:44:49 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0919,"1100L, 240L",1100L,1
360-24071774,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:40:57 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0961,"1100L, 240L",1100L,1
360-24071762,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:39:43 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0786,"1100L, 240L",1100L,1
360-24071123,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:36:25 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2680,"1100L, 240L",1100L,1
360-24071114,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:36:24 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-3929,"1100L, 240L",1100L,1
360-24071278,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:35:58 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5626,"1100L, 240L",240L,1
360-24072207,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:34:06 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1525,"1100L, 240L",240L,1
360-24071264,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:30:37 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0365,"1100L, 240L",240L,1
360-24072433,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:25:23 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2302,"1100L, 240L",1100L,1
360-24071169,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:22:41 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1211,"1100L, 240L",1100L,1
360-24071162,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:21:25 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1210,"1100L, 240L",1100L,1
360-24072062,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:14:59 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0743,"1100L, 240L",1100L,1
360-24071147,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:12:52 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1205,"1100L, 240L",1100L,1
360-24071155,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,6:12:14 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1206,"1100L, 240L",1100L,1
360-24071594,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-0766,"1100L, 240L",,
360-24071633,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-0772,"1100L, 240L",,
360-24071795,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-0791,"1100L, 240L",,
360-24072066,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-0744,"1100L, 240L",,
360-24072115,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-0853,"1100L, 240L",,
360-24072265,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-0899,"1100L, 240L",,
360-24072394,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-1214,"1100L, 240L",,
360-24072613,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-1128,"1100L, 240L",,
360-24072633,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-4540,"1100L, 240L",,
